name of the site,location(x_y),area, areaX, perimeter, perimeterX, areaEnclosingCircle, areaFitEllipse, areaMinAreaRectangle, eccentricity, orientation, convexity, 0degDiam, 45degDiam, 90degDiam, 135degDiam
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1610_2694,4.22E-16,5.39E-16,7.95E-08,9.40E-08,5.00E-16,1.71E-15,5.52E-16,0.952917336,166.3139648,0.959369818,5.73E-08,5.64E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1700_2694,3.57E-16,4.63E-16,7.19E-08,8.54E-08,4.31E-16,1.47E-15,4.56E-16,0.912589517,142.0983887,0.97020854,5.98E-08,5.81E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1794_2692,3.96E-16,5.07E-16,7.54E-08,8.89E-08,4.74E-16,1.61E-15,4.94E-16,0.950500304,136.834259,0.971351835,5.90E-08,5.90E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2536_2694,4.36E-16,5.52E-16,7.98E-08,9.23E-08,5.06E-16,1.80E-15,5.32E-16,0.968862305,158.3047333,0.971544715,5.90E-08,6.07E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2816_2694,3.59E-16,4.68E-16,7.46E-08,8.72E-08,4.61E-16,1.52E-15,4.56E-16,0.925316758,125.5681763,0.956225681,5.81E-08,5.81E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 122_2696,3.68E-16,4.73E-16,7.22E-08,8.37E-08,4.33E-16,1.55E-15,4.38E-16,0.9529462,31.67209435,0.976721629,5.73E-08,5.81E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 216_2694,3.69E-16,4.77E-16,7.44E-08,8.54E-08,4.55E-16,1.53E-15,4.56E-16,0.929274377,163.2998047,0.963740458,5.73E-08,5.90E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 310_2696,3.72E-16,4.79E-16,7.29E-08,8.54E-08,4.18E-16,1.53E-15,4.56E-16,0.973466525,174.1039124,0.972328244,5.55E-08,5.73E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 586_2694,3.49E-16,4.55E-16,7.09E-08,8.54E-08,4.08E-16,1.42E-15,4.55E-16,0.923244083,166.8789063,0.969604863,5.64E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2070_2694,3.68E-16,4.75E-16,7.29E-08,8.54E-08,4.32E-16,1.55E-15,4.56E-16,0.950538539,6.54428339,0.973887814,5.81E-08,5.98E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2262_2696,4.41E-16,5.61E-16,8.09E-08,9.74E-08,5.31E-16,1.80E-15,5.79E-16,0.927760487,150.5877838,0.956487342,5.55E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2350_2696,4.05E-16,5.18E-16,7.73E-08,9.23E-08,4.89E-16,1.64E-15,5.27E-16,0.951334327,140.688858,0.964316797,5.81E-08,5.90E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2444_2696,3.71E-16,4.78E-16,7.39E-08,8.54E-08,4.50E-16,1.53E-15,4.38E-16,0.962324694,142.7245483,0.973154362,5.98E-08,5.98E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2632_2694,4.07E-16,5.21E-16,7.73E-08,9.23E-08,4.76E-16,1.65E-15,5.32E-16,0.914406063,117.1303177,0.964502165,5.64E-08,5.90E-08,5.81E-08,6.07E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2722_2694,3.82E-16,4.95E-16,7.71E-08,9.06E-08,4.61E-16,1.57E-15,4.93E-16,0.915811405,150.573288,0.955291971,5.73E-08,5.90E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2912_2694,3.84E-16,4.94E-16,7.51E-08,8.72E-08,4.56E-16,1.61E-15,4.75E-16,0.936258737,147.1273193,0.963369963,5.64E-08,5.81E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3002_2694,4.05E-16,5.18E-16,7.76E-08,9.06E-08,5.04E-16,1.69E-15,5.13E-16,0.907389107,144.0858917,0.966057441,5.73E-08,5.90E-08,5.81E-08,6.07E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3374_2694,3.37E-16,4.39E-16,6.93E-08,8.03E-08,3.90E-16,1.42E-15,4.03E-16,0.963442947,157.1407471,0.976744186,5.90E-08,5.98E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 494_2696,3.60E-16,4.66E-16,7.22E-08,8.37E-08,4.15E-16,1.48E-15,4.38E-16,0.946681802,173.1716003,0.973372781,5.98E-08,5.98E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1888_2696,4.17E-16,5.32E-16,7.88E-08,9.23E-08,5.28E-16,1.70E-15,5.32E-16,0.869132408,160.6353149,0.967005076,5.90E-08,5.98E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1982_2696,3.86E-16,4.97E-16,7.59E-08,8.89E-08,4.64E-16,1.56E-15,4.93E-16,0.901918624,152.170929,0.964448496,5.73E-08,5.81E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2166_2696,4.28E-16,5.43E-16,7.98E-08,9.23E-08,5.53E-16,1.77E-15,5.32E-16,0.897343702,139.7150269,0.966171617,5.73E-08,5.81E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3096_2696,3.82E-16,4.93E-16,7.51E-08,9.06E-08,4.32E-16,1.54E-15,4.86E-16,0.98305695,137.048996,0.964912281,5.64E-08,5.90E-08,5.81E-08,6.07E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3188_2696,3.95E-16,5.10E-16,7.80E-08,9.40E-08,4.86E-16,1.61E-15,5.13E-16,0.923645897,175.4603424,0.959219858,5.64E-08,5.81E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3280_2696,4.13E-16,5.26E-16,7.73E-08,9.23E-08,4.80E-16,1.69E-15,5.32E-16,0.959004819,137.8414459,0.969125214,5.90E-08,5.90E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3468_2696,4.05E-16,5.20E-16,7.83E-08,9.23E-08,4.69E-16,1.65E-15,5.27E-16,0.937031943,145.3214111,0.956896552,5.64E-08,5.90E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3558_2696,4.11E-16,5.24E-16,7.71E-08,9.06E-08,4.83E-16,1.70E-15,5.13E-16,0.972653744,149.9841461,0.972342264,5.64E-08,5.98E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3654_2696,3.78E-16,4.87E-16,7.41E-08,8.72E-08,4.33E-16,1.55E-15,4.75E-16,0.950899022,135.5401001,0.967320261,5.64E-08,5.81E-08,5.81E-08,6.07E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3748_2698,3.70E-16,4.78E-16,7.34E-08,8.54E-08,4.27E-16,1.54E-15,4.56E-16,0.961296003,132.1920319,0.968481375,5.55E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3838_2698,3.70E-16,4.82E-16,7.56E-08,9.06E-08,4.71E-16,1.51E-15,4.86E-16,0.904772115,168.5480957,0.955702168,5.73E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3930_2702,3.65E-16,4.72E-16,7.24E-08,8.54E-08,4.50E-16,1.51E-15,4.56E-16,0.889589716,131.1664581,0.968054211,5.81E-08,5.90E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 4024_2702,3.79E-16,4.91E-16,7.66E-08,9.06E-08,4.70E-16,1.55E-15,4.94E-16,0.907535544,139.7016602,0.958448753,5.90E-08,5.90E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 540_2772,3.94E-16,5.05E-16,7.59E-08,8.89E-08,4.50E-16,1.61E-15,4.94E-16,0.938446811,155.0116882,0.968553459,5.81E-08,5.90E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 632_2774,3.84E-16,4.94E-16,7.46E-08,8.72E-08,4.54E-16,1.58E-15,4.75E-16,0.925228874,138.6378021,0.970506912,5.90E-08,5.90E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 912_2774,4.40E-16,5.57E-16,8.05E-08,9.40E-08,5.05E-16,1.81E-15,5.52E-16,0.942778302,150.7012787,0.967094703,5.64E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1282_2774,4.24E-16,5.39E-16,7.88E-08,9.23E-08,4.99E-16,1.75E-15,5.32E-16,0.940980866,148.7236938,0.964285714,5.98E-08,6.07E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 168_2774,3.87E-16,4.98E-16,7.59E-08,8.89E-08,4.59E-16,1.58E-15,4.94E-16,0.927474746,159.3834991,0.962761126,5.64E-08,5.90E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 726_2774,4.12E-16,5.24E-16,7.66E-08,9.06E-08,4.76E-16,1.70E-15,5.13E-16,0.943534643,161.9150696,0.972413793,5.73E-08,5.90E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1096_2776,3.84E-16,4.95E-16,7.59E-08,8.89E-08,4.68E-16,1.56E-15,4.91E-16,0.889966488,11.24816036,0.960730594,5.98E-08,5.81E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1192_2774,3.54E-16,4.58E-16,7.10E-08,8.20E-08,4.18E-16,1.49E-15,4.21E-16,0.970412168,151.9775543,0.975855131,5.73E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1376_2774,3.88E-16,4.97E-16,7.41E-08,8.72E-08,4.42E-16,1.61E-15,4.75E-16,0.986016199,109.1769791,0.978840846,5.64E-08,6.07E-08,5.81E-08,6.07E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1470_2776,4.39E-16,5.56E-16,8.10E-08,9.40E-08,5.38E-16,1.82E-15,5.52E-16,0.91138604,153.0080719,0.967793881,5.55E-08,5.81E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1562_2776,3.82E-16,4.91E-16,7.41E-08,8.72E-08,4.48E-16,1.57E-15,4.75E-16,0.941151316,159.889389,0.973023256,5.81E-08,5.90E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1654_2776,3.67E-16,4.74E-16,7.24E-08,8.54E-08,4.27E-16,1.51E-15,4.56E-16,0.950093116,163.5541229,0.973862536,5.73E-08,5.81E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1750_2774,3.96E-16,5.07E-16,7.64E-08,8.89E-08,4.72E-16,1.66E-15,4.93E-16,0.9365651,135.2986298,0.967885816,5.64E-08,5.98E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1842_2776,4.48E-16,5.67E-16,8.12E-08,9.57E-08,5.05E-16,1.83E-15,5.72E-16,0.964526203,165.1682892,0.967665615,5.81E-08,6.07E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2028_2774,3.52E-16,4.56E-16,7.12E-08,8.37E-08,4.20E-16,1.47E-15,4.36E-16,0.918227576,170.9719849,0.968812877,5.73E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2118_2774,3.46E-16,4.51E-16,7.15E-08,8.20E-08,4.33E-16,1.42E-15,4.20E-16,0.966980946,152.7710266,0.971340839,5.90E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3326_2774,4.31E-16,5.45E-16,7.83E-08,9.23E-08,4.83E-16,1.78E-15,5.32E-16,0.956605152,172.1866302,0.977630489,5.73E-08,5.98E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3418_2774,4.09E-16,5.21E-16,7.71E-08,9.06E-08,4.87E-16,1.67E-15,5.13E-16,0.898660006,157.0646973,0.969670711,5.90E-08,5.98E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 258_2776,3.69E-16,4.76E-16,7.24E-08,8.54E-08,4.26E-16,1.53E-15,4.56E-16,0.922307824,163.2626648,0.977777778,5.98E-08,5.90E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 352_2778,4.13E-16,5.28E-16,7.83E-08,9.23E-08,4.90E-16,1.70E-15,5.32E-16,0.956609582,160.1500702,0.965046888,5.81E-08,5.90E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 448_2778,4.37E-16,5.53E-16,7.93E-08,9.23E-08,4.99E-16,1.82E-15,5.32E-16,0.915588716,4.553451538,0.973192526,5.73E-08,5.81E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 818_2778,3.79E-16,4.86E-16,7.34E-08,8.54E-08,4.50E-16,1.58E-15,4.56E-16,0.909255703,166.0894012,0.97556391,5.98E-08,5.81E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1006_2778,3.53E-16,4.57E-16,7.02E-08,8.37E-08,4.22E-16,1.44E-15,4.37E-16,0.923421277,1.35596478,0.979736575,5.90E-08,5.81E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2210_2778,4.08E-16,5.21E-16,7.76E-08,9.06E-08,4.77E-16,1.69E-15,5.13E-16,0.966178859,154.4718628,0.969644406,5.90E-08,5.90E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2310_2776,3.54E-16,4.60E-16,7.19E-08,8.54E-08,4.24E-16,1.44E-15,4.56E-16,0.917225664,150.0482941,0.963220676,5.73E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2398_2778,3.69E-16,4.76E-16,7.24E-08,8.54E-08,4.43E-16,1.53E-15,4.56E-16,0.941492857,161.1208801,0.97495183,5.81E-08,5.81E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2490_2776,3.72E-16,4.79E-16,7.34E-08,8.54E-08,4.48E-16,1.58E-15,4.56E-16,0.935743787,144.6810303,0.970448046,5.81E-08,5.90E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2586_2776,3.69E-16,4.77E-16,7.34E-08,8.54E-08,4.35E-16,1.52E-15,4.56E-16,0.938095103,136.8591614,0.968421053,5.81E-08,5.90E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2770_2776,4.24E-16,5.38E-16,7.86E-08,9.06E-08,5.00E-16,1.76E-15,5.11E-16,0.922205676,168.2199554,0.970760234,5.90E-08,6.07E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2864_2778,4.30E-16,5.48E-16,8.05E-08,9.40E-08,5.08E-16,1.77E-15,5.52E-16,0.950993867,152.7469635,0.960880196,5.55E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2956_2776,4.06E-16,5.20E-16,7.68E-08,9.23E-08,4.90E-16,1.70E-15,5.32E-16,0.895930329,156.3677063,0.972052402,5.73E-08,5.98E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3142_2776,3.71E-16,4.79E-16,7.36E-08,8.72E-08,4.30E-16,1.52E-15,4.75E-16,0.948963295,166.7324829,0.970363289,5.73E-08,6.15E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3232_2776,3.22E-16,4.21E-16,6.84E-08,7.69E-08,4.07E-16,1.37E-15,3.69E-16,0.879264694,160.4519196,0.978888889,5.98E-08,6.07E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3510_2776,3.81E-16,4.91E-16,7.54E-08,8.89E-08,4.49E-16,1.56E-15,4.94E-16,0.920675586,160.8222809,0.965740741,5.73E-08,5.98E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3700_2778,4.53E-16,5.72E-16,8.24E-08,9.74E-08,5.67E-16,1.85E-15,5.72E-16,0.874279491,152.2552948,0.964980545,5.81E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 74_2780,4.02E-16,5.15E-16,7.63E-08,9.23E-08,4.65E-16,1.63E-15,5.26E-16,0.933093659,162.0774231,0.969162996,5.81E-08,5.90E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1934_2780,3.36E-16,4.39E-16,7.00E-08,8.20E-08,3.95E-16,1.37E-15,4.20E-16,0.904707266,172.2635651,0.967402734,5.90E-08,5.90E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2680_2778,3.53E-16,4.58E-16,7.17E-08,8.37E-08,4.23E-16,1.47E-15,4.38E-16,0.919010246,132.3160248,0.971830986,5.55E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3054_2778,3.87E-16,4.97E-16,7.46E-08,8.72E-08,4.29E-16,1.59E-15,4.75E-16,0.982042135,21.1535778,0.974288338,5.55E-08,5.81E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3606_2780,3.80E-16,4.89E-16,7.49E-08,8.89E-08,4.48E-16,1.54E-15,4.75E-16,0.929715687,138.9737091,0.968342644,5.81E-08,5.90E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3792_2780,3.69E-16,4.78E-16,7.39E-08,8.89E-08,4.34E-16,1.50E-15,4.75E-16,0.920414651,164.8004303,0.96743295,5.73E-08,5.81E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3886_2782,3.69E-16,4.77E-16,7.39E-08,8.54E-08,4.70E-16,1.55E-15,4.56E-16,0.904031961,132.7436676,0.966539197,5.64E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3974_2784,3.91E-16,5.02E-16,7.64E-08,8.89E-08,4.47E-16,1.61E-15,4.94E-16,0.9506072,169.0752563,0.962264151,5.81E-08,5.81E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 212_2856,4.18E-16,5.33E-16,7.83E-08,9.23E-08,4.79E-16,1.70E-15,5.32E-16,0.913997524,4.190258026,0.967905405,5.81E-08,5.81E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 958_2854,3.70E-16,4.78E-16,7.31E-08,8.72E-08,4.09E-16,1.52E-15,4.75E-16,0.990041081,160.1982574,0.969407266,5.64E-08,5.81E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3184_2854,3.71E-16,4.79E-16,7.39E-08,8.54E-08,4.57E-16,1.54E-15,4.56E-16,0.905063591,179.4341736,0.962157048,5.98E-08,5.98E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1052_2856,3.38E-16,4.42E-16,7.02E-08,8.37E-08,3.95E-16,1.38E-15,4.38E-16,0.929184903,146.1310272,0.966631908,5.64E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1236_2858,3.49E-16,4.53E-16,7.05E-08,8.20E-08,4.19E-16,1.44E-15,4.20E-16,0.924620137,155.651947,0.974541752,5.90E-08,5.90E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1330_2858,3.37E-16,4.40E-16,7.05E-08,8.20E-08,4.01E-16,1.40E-15,4.21E-16,0.904992574,172.6923065,0.966492147,5.64E-08,5.73E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1516_2858,4.06E-16,5.18E-16,7.64E-08,8.89E-08,4.78E-16,1.70E-15,4.94E-16,0.961161175,3.970265865,0.979753521,5.64E-08,5.81E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1702_2856,3.56E-16,4.61E-16,7.22E-08,8.37E-08,4.28E-16,1.47E-15,4.37E-16,0.902119567,171.6663513,0.969184891,5.90E-08,5.98E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1792_2858,3.99E-16,5.09E-16,7.51E-08,8.72E-08,4.67E-16,1.71E-15,4.75E-16,0.957105116,175.9687042,0.980286738,5.90E-08,5.90E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2074_2856,3.52E-16,4.56E-16,7.15E-08,8.20E-08,4.07E-16,1.48E-15,4.21E-16,0.951089909,156.8590851,0.972782258,5.64E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2442_2858,3.29E-16,4.29E-16,6.83E-08,8.03E-08,3.79E-16,1.36E-15,4.03E-16,0.932777978,156.126236,0.97826087,5.90E-08,5.90E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2722_2858,3.27E-16,4.25E-16,6.74E-08,7.69E-08,3.87E-16,1.43E-15,3.69E-16,0.946491692,153.0800629,0.988950276,5.98E-08,5.98E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2816_2856,3.65E-16,4.72E-16,7.34E-08,8.54E-08,4.30E-16,1.52E-15,4.49E-16,0.969570455,108.4986572,0.964320154,5.81E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3468_2856,3.43E-16,4.47E-16,7.10E-08,8.20E-08,4.32E-16,1.44E-15,4.21E-16,0.880638864,166.3144836,0.967078189,5.64E-08,5.81E-08,5.81E-08,5.98E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3746_2858,4.29E-16,5.45E-16,8.00E-08,9.40E-08,5.47E-16,1.80E-15,5.52E-16,0.922260366,149.0617523,0.963084495,5.55E-08,5.81E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 308_2858,3.78E-16,4.86E-16,7.34E-08,8.54E-08,4.50E-16,1.57E-15,4.56E-16,0.966897154,127.2308731,0.976437323,5.81E-08,5.90E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 586_2858,3.74E-16,4.83E-16,7.41E-08,8.72E-08,4.20E-16,1.53E-15,4.75E-16,0.948021609,8.310657501,0.968779565,5.81E-08,5.81E-08,5.81E-08,5.81E-08
